meal_id,carbs,proteins,fats,calories,meal_type,diet_type,pct_carbs,protein_per_kg,water_intake_liters
14880,250.8,100.1,66.6,2077.0,Lunch,Low-Carb,0.5008487269096356,1.329702444208289,2
14881,165.04,65.28,44.26,1864.0,Dinner,Balanced,0.5002652278686288,0.9731663685152058,2
14882,286.23,113.73,75.57,2302.0,Snack,Vegetarian,0.5021645021645021,1.285520515428959,3
14883,269.55,108.05,72.28,1842.0,Dinner,Balanced,0.4989541491586917,1.545116545116545,2
14884,365.74,145.8,97.29,1825.0,Snack,Vegetarian,0.5007101859489282,2.315388280133397,2
14885,228.74,92.34,61.03,1976.0,Dinner,Keto,0.4989992310167485,1.3850307484625768,2
14886,310.6,123.82,82.76,2106.0,Breakfast,Vegetarian,0.5004592108019271,1.5663504111321949,2
14887,204.1,82.32,54.21,1898.0,Snack,Balanced,0.4997643198638565,1.2566020454892382,2
14888,222.72,89.12,58.78,3125.0,Lunch,Vegan,0.5015143156306646,0.7742832319721982,3
14889,201.87,80.29,53.69,1839.0,Breakfast,Low-Carb,0.5009647299686695,1.347599865726754,2
14890,263.5,105.27,70.58,2780.0,Dinner,Balanced,0.4994550537838221,1.0401146131805157,2
14891,230.73,92.4,61.57,1945.0,Dinner,Paleo,0.4997806839411907,1.2992125984251968,2
14892,300.5,119.57,79.37,1928.0,Lunch,Vegetarian,0.5019606533005374,1.671372658652502,2
14893,277.95,111.68,74.58,1921.0,Snack,Vegetarian,0.4986231578569699,1.6799037304452469,2
14894,200.81,80.77,53.84,1432.0,Snack,Keto,0.4986342868494239,1.565613490986625,1
14895,282.83,113.07,74.94,2350.0,Breakfast,Paleo,0.5010141448854326,1.222246243649335,3
14896,280.73,112.93,75.05,2414.0,Lunch,Balanced,0.4990555933318222,1.3063042220936958,3
14897,203.18,81.71,53.65,1532.0,Snack,Vegan,0.5009337960195019,1.384915254237288,2
14898,339.99,136.23,90.64,2097.0,Breakfast,Paleo,0.4998676781933662,1.825405332976015,2
14899,244.44,97.84,65.05,2725.0,Dinner,Keto,0.5002430202039324,1.0143064482687123,2
14900,267.35,107.9,71.91,2550.0,Lunch,Vegetarian,0.497814439132479,1.1756373937677054,2
14901,210.26,84.14,56.6,2943.0,Lunch,Paleo,0.4985417901600474,0.7411256936492557,2
14902,257.34,103.28,69.61,1833.0,Snack,Vegetarian,0.4975229220336688,1.799303135888502,2
14903,278.48,110.98,74.89,1860.0,Breakfast,Vegetarian,0.4991016421354481,1.7335207747578882,2
14904,345.11,137.8,91.03,1807.0,Dinner,Paleo,0.5018121276232229,2.293608521970706,2
14905,282.98,112.95,75.88,2443.0,Breakfast,Vegetarian,0.499382345674655,1.3201262272089762,3
14906,243.88,97.62,64.99,1267.0,Breakfast,Vegetarian,0.5000333177850337,2.0061652281134403,2
14907,231.24,92.61,62.03,1478.0,Snack,Vegetarian,0.4989884930974769,1.5937016004130098,2
14908,296.99,118.7,78.74,1578.0,Dinner,Paleo,0.5009487986101154,2.080995792426368,2
14909,238.23,94.1,63.24,2886.0,Lunch,Balanced,0.5019383928195188,0.8523550724637681,3
14910,301.77,119.22,79.83,1760.0,Breakfast,Paleo,0.5024412782058165,1.8890825542703216,1
14911,220.38,87.33,59.19,3641.0,Dinner,Balanced,0.4998554052904652,0.6771867245657568,2
14912,207.03,83.5,55.17,2586.0,Dinner,Keto,0.4992735055617521,0.924388353813794,3
14913,234.82,95.0,63.16,1273.0,Breakfast,Vegetarian,0.4975737927234971,1.85946369152476,2
14914,197.24,78.27,52.37,1498.0,Dinner,Keto,0.5014459408784966,1.3564991334488734,1
14915,250.21,99.72,66.72,1334.0,Breakfast,Keto,0.5003699630036996,1.962219598583235,1
14916,201.24,80.54,54.51,1758.0,Snack,Balanced,0.4975922755005532,1.2430930699181972,2
14917,232.41,93.06,61.89,1861.0,Breakfast,Vegetarian,0.5001049013120733,1.4915851899342845,2
14918,239.2,94.83,62.87,2461.0,Dinner,Vegan,0.5030626462314993,1.0632357887655566,3
14919,207.43,83.5,55.27,1525.0,Dinner,Vegetarian,0.4994852963308551,1.4431386104389907,1
14920,295.97,118.98,78.89,1447.0,Breakfast,Low-Carb,0.4995674758735932,2.45319587628866,1
14921,200.71,80.82,53.73,1729.0,Lunch,Balanced,0.4987544185526406,1.2721548874547457,2
14922,244.14,97.54,65.41,1864.0,Snack,Balanced,0.4994144450524442,1.324192234591366,2
14923,350.38,140.52,93.13,1853.0,Dinner,Keto,0.5002266424438837,2.356927205635693,2
14924,227.79,91.23,61.01,2769.0,Snack,Keto,0.4992192508095135,0.8870199319397182,2
14925,219.73,87.45,58.78,1794.0,Snack,Vegan,0.5000284456176681,1.2070393374741202,2
14926,205.19,81.09,54.95,1483.0,Snack,Vegan,0.5005641379057981,1.4716878402903812,2
14927,164.26,66.21,43.79,2484.0,Lunch,Keto,0.4992743105950654,0.7733909590001168,3
14928,385.48,153.39,102.89,2630.0,Snack,Low-Carb,0.5003813090420544,1.7221286628494443,3
14929,215.32,87.15,58.91,1423.0,Breakfast,Low-Carb,0.4949685932175142,1.715213540641606,2
14930,202.51,80.1,53.41,1279.0,Breakfast,Low-Carb,0.5027775536424745,1.6000799041150615,1
14931,345.12,138.46,91.34,1709.0,Dinner,Low-Carb,0.5008307998171515,2.3341200269723537,2
14932,202.03,80.25,53.82,1812.0,Dinner,Paleo,0.5008490858382398,1.3249133234274393,2
14933,260.96,104.67,69.5,1673.0,Dinner,Paleo,0.4999185831553337,1.8212980685575084,2
14934,278.16,110.6,74.26,1334.0,Lunch,Vegetarian,0.5004272773884806,2.514207774494203,1
14935,296.62,118.72,79.65,1968.0,Breakfast,Low-Carb,0.4988962286761892,1.6818246210511405,2
14936,341.47,137.21,91.01,1959.0,Lunch,Low-Carb,0.4996250653849389,1.860726878220776,2
14937,281.95,112.82,75.09,2102.0,Dinner,Paleo,0.500157435617702,1.4661468486029887,1
14938,212.32,85.63,56.86,1445.0,Dinner,Low-Carb,0.4985383378141986,1.4647622305850152,2
14939,224.41,89.97,58.92,1622.0,Dinner,Vegetarian,0.5020919565946974,1.4990003332222592,2
14940,330.58,131.65,87.89,1417.0,Lunch,Low-Carb,0.500892069107893,2.40632425516359,3
14941,266.3,105.54,70.79,1410.0,Breakfast,Vegan,0.5013956422072329,2.369555455770094,1
14942,250.92,100.42,67.18,2172.0,Dinner,Vegan,0.4993482522214151,1.359783344617468,2
14943,341.12,136.03,90.91,2121.0,Lunch,Low-Carb,0.5003979037622993,1.6660134721371709,3
14944,221.37,89.68,58.73,2116.0,Breakfast,Low-Carb,0.4994894994838586,1.0898043504678576,2
14945,174.71,68.97,46.31,3250.0,Breakfast,Keto,0.5022170160473155,0.536230757269476,2
14946,319.88,127.4,84.4,1989.0,Snack,Balanced,0.5020245456542892,1.7272234273318872,2
14947,242.15,95.82,64.95,3032.0,Dinner,Low-Carb,0.5001988194770789,0.8411904134843297,3
14948,213.09,85.28,57.54,1410.0,Dinner,Vegetarian,0.498065843140463,1.5277678251522753,1
14949,401.7,160.7,106.87,2993.0,Lunch,Low-Carb,0.5003378557215944,1.466776195691858,2
14950,190.42,76.46,50.91,1382.0,Breakfast,Keto,0.4992298667505619,1.5243221690590112,2
14951,199.87,79.91,53.05,1505.0,Breakfast,Low-Carb,0.5007484795530419,1.386123156981787,1
14952,183.62,73.69,48.67,1461.0,Breakfast,Balanced,0.5005758994595405,1.2966742917473166,2
14953,274.18,109.57,72.87,1389.0,Lunch,Vegetarian,0.500595664656774,2.1425498631208444,2
14954,223.31,89.12,59.39,2629.0,Lunch,Paleo,0.500630524091625,0.9354466253804976,3
14955,230.68,92.31,61.44,1712.0,Dinner,Low-Carb,0.5001409275198925,1.669862518089725,1
14956,287.13,115.28,76.86,1194.0,Lunch,Paleo,0.4990570874866384,2.4802065404475044,2
14957,247.7,98.07,65.6,1817.0,Dinner,Low-Carb,0.5020572795265217,1.4899726526891524,2
14958,294.26,118.05,78.4,2132.0,Snack,Vegan,0.499838630225408,1.4849056603773585,3
14959,198.97,79.51,53.46,1168.0,Dinner,Low-Carb,0.4989655561546274,1.8854635997154376,1
14960,307.72,123.49,81.18,1967.0,Lunch,Balanced,0.5012828553509322,1.683571915473756,2
14961,217.58,87.94,57.67,2486.0,Snack,Vegan,0.4998650286311606,0.9986372927549396,3
14962,184.43,73.86,49.44,2324.0,Snack,Vegetarian,0.4990934430222173,0.9316347124117054,1
14963,311.07,123.41,82.94,1690.0,Breakfast,Vegan,0.500841256168541,2.256949524506218,3
14964,433.04,172.4,115.16,2317.0,Breakfast,Keto,0.500884853391938,2.034698453912428,3
14965,306.37,122.61,81.53,2265.0,Breakfast,Vegetarian,0.5002592164722883,1.5101613499199409,2
14966,232.55,93.13,61.9,1539.0,Lunch,Vegan,0.5001559290684044,1.6054128598517496,2
14967,269.27,108.36,71.52,1924.0,Dinner,Vegan,0.4999907158109739,1.5872271861725502,2
14968,301.33,120.77,80.51,2726.0,Lunch,Vegan,0.4995130522712485,1.243001235076163,2
14969,291.55,116.56,78.38,1428.0,Dinner,Vegan,0.498832265405114,2.0586365241963973,2
14970,206.82,82.23,54.79,2667.0,Breakfast,Vegetarian,0.5015915746584936,0.9170291067246572,3
14971,223.55,88.57,58.98,2860.0,Snack,Keto,0.5025571854099927,0.7727272727272726,3
14972,270.62,107.62,72.18,1722.0,Breakfast,Vegan,0.5005502686605814,1.5482664364839591,2
14973,269.55,108.73,71.92,2489.0,Lunch,Low-Carb,0.4990742455100907,1.2118814088274632,2
14974,215.3,86.9,57.54,1593.0,Lunch,Vegetarian,0.4987664045034922,1.5956665442526623,1
14975,303.64,122.57,81.84,1956.0,Dinner,Keto,0.4974850495617268,1.68319143092557,2
14976,195.9,78.11,51.5,1301.0,Snack,Vegetarian,0.5024558523667235,1.6932581833947538,1
14977,205.61,81.75,54.6,2092.0,Snack,Paleo,0.5012310767655591,1.0416666666666663,3
14978,251.26,100.87,67.29,2032.0,Snack,Paleo,0.4989946031288943,1.3838660996021404,2
14979,243.08,97.15,65.48,1957.0,Lunch,Vegan,0.4985642792681926,1.3591214325685506,2
14980,392.03,157.04,104.24,1851.0,Dinner,Vegetarian,0.5002871326297521,2.501433577572475,2
14981,279.76,111.04,74.31,1673.0,Snack,Paleo,0.5013642534240745,1.850666666666667,2
14982,241.52,96.41,64.07,3022.0,Dinner,Balanced,0.5009878912023232,0.8194645133871653,2
14983,282.93,114.08,75.57,2463.0,Breakfast,Balanced,0.4989573091964006,1.3045168667810176,3
14984,370.12,148.33,98.66,1983.0,Snack,Balanced,0.499868320649348,2.3220100187852224,2
14985,237.85,95.33,64.42,1209.0,Dinner,Vegan,0.4974640522875816,2.1834631241410905,1
14986,227.21,88.92,60.37,3152.0,Breakfast,Keto,0.502718699007108,0.7335423197492164,2
14987,185.87,74.24,49.49,2951.0,Breakfast,Paleo,0.500373523572366,0.6973511177907196,3
14988,249.13,98.3,65.53,2313.0,Lunch,Keto,0.5034225987501831,1.192816405775998,3
14989,306.06,123.23,81.77,1677.0,Breakfast,Vegetarian,0.4990603687594014,2.336999810354637,1
14990,221.13,89.18,59.02,1717.0,Breakfast,Balanced,0.4990465013935748,1.495305164319249,2
14991,196.24,78.52,53.11,2265.0,Breakfast,Vegetarian,0.4977457626043893,0.9500302480338776,3
14992,197.43,79.93,52.59,1223.0,Dinner,Vegetarian,0.4989543516032222,1.7873434704830056,2
14993,272.62,108.68,72.28,1197.0,Dinner,Low-Carb,0.5012041990697332,2.7136079900124845,2
14994,270.82,108.45,72.18,1659.0,Breakfast,Paleo,0.4999676928047261,1.949137311286844,2
14995,290.24,117.33,78.1,1746.0,Dinner,Keto,0.4975869842875389,1.802304147465438,2
14996,290.36,115.22,77.14,3112.0,Dinner,Keto,0.5013597630990513,1.0186544072142163,2
14997,329.22,130.63,87.61,1599.0,Lunch,Balanced,0.5011168656222292,2.471244797578509,2
14998,244.86,98.65,65.54,2256.0,Snack,Keto,0.4987219308518764,1.1066861117343505,3
14999,207.47,83.54,55.87,1321.0,Lunch,Keto,0.4978672601942563,1.7800980183251651,2
15000,300.43,119.64,80.15,1144.0,Snack,Paleo,0.500376827404721,2.9095330739299614,2
15001,156.36,61.73,41.06,2001.0,Dinner,Keto,0.5036154279732667,0.8232862096559082,2
15002,257.21,102.18,68.41,2326.0,Breakfast,Vegan,0.5010787775477901,1.2122434452485469,3
15003,223.31,88.82,59.41,2928.0,Breakfast,Keto,0.500916885840703,0.8217226385419557,2
15004,309.57,124.71,83.1,1734.0,Breakfast,Low-Carb,0.4982978004201173,2.1137288135593217,2
15005,192.0,77.92,51.57,2431.0,Breakfast,Keto,0.4974705436549834,0.9952739813513858,2
15006,217.03,87.72,58.73,2095.0,Dinner,Vegan,0.4967583558884623,1.2075991189427313,1
15007,178.9,72.28,47.86,1679.0,Breakfast,Vegetarian,0.4985161551001072,1.215607130844265,2
15008,285.71,115.16,76.9,3161.0,Breakfast,Vegan,0.4978436822066754,1.0157890094381228,2
15009,280.66,112.21,75.35,2920.0,Breakfast,Paleo,0.4990331743442255,0.9963594388208132,3
15010,167.63,67.64,44.12,2320.0,Breakfast,Low-Carb,0.5010761045017039,0.7350575961747446,3
15011,261.16,105.12,69.8,1595.0,Snack,Paleo,0.4990350257008006,1.7383826690921118,2
15012,332.48,132.94,88.4,1944.0,Lunch,Low-Carb,0.5004816955684007,1.8094460323941743,3
15013,242.74,97.02,65.0,1652.0,Lunch,Balanced,0.4994547437295529,1.6132357831725972,2
15014,241.08,96.79,64.08,1514.0,Snack,Vegan,0.5001140960481278,1.7967328754408765,2
15015,295.91,118.48,79.0,1353.0,Dinner,Vegan,0.4997297936298848,2.509106310885218,1
15016,253.45,100.57,67.1,2396.0,Breakfast,Balanced,0.501886157288686,1.1390870993317477,3
15017,174.42,70.01,46.56,1903.0,Breakfast,Low-Carb,0.4994988401729717,0.9367139416644368,1
15018,270.96,108.67,72.9,1140.0,Snack,Vegan,0.4984043189154887,2.479917845732542,1
15019,237.07,95.12,63.5,2080.0,Dinner,Keto,0.4990264490122404,1.4293012772351616,2
15020,205.68,81.31,54.33,1636.0,Snack,Vegetarian,0.5025993781041339,1.32859477124183,2
15021,218.12,86.81,57.55,2027.0,Lunch,Paleo,0.5020976364902426,1.1988675597293192,2
15022,235.54,93.05,62.65,1914.0,Dinner,Low-Carb,0.5016265486819897,1.338656308444828,1
15023,261.55,104.36,69.72,1791.0,Breakfast,Keto,0.5003060560847776,1.4970592454454168,3
15024,300.82,120.56,80.95,2020.0,Dinner,Keto,0.4984445355768473,1.594287225601693,1
15025,206.11,82.0,55.18,2498.0,Dinner,Paleo,0.4999454234533613,0.9187675070028012,3
15026,408.62,163.4,108.7,1898.0,Dinner,Low-Carb,0.5003949326165357,2.5495397097831174,3
15027,244.68,98.81,65.35,1751.0,Snack,Paleo,0.4988099545897019,1.6203673335519844,2
15028,313.13,124.78,83.05,2103.0,Snack,Vegan,0.5011904333177277,1.63004572175049,2
15029,347.9,138.89,92.46,2628.0,Snack,Keto,0.5007016155146979,1.5860454493548015,3
15030,185.12,73.13,49.34,2283.0,Lunch,Balanced,0.5013201901073755,0.8925912364213352,3
15031,263.51,104.61,70.11,2530.0,Dinner,Low-Carb,0.5010958083547661,1.0367690782953418,2
15032,219.51,86.62,58.36,1120.0,Lunch,Balanced,0.5018059619604974,2.1403508771929824,2
15033,225.3,90.24,59.99,1999.0,Breakfast,Low-Carb,0.5000915613710899,1.1660421243054655,1
15034,225.97,90.15,59.79,1333.0,Dinner,Balanced,0.5014340476758442,1.9717847769028876,2
15035,310.64,124.23,82.3,1493.0,Breakfast,Vegetarian,0.5009958954592005,2.5593325092707047,2
15036,268.57,108.84,72.43,2453.0,Dinner,Vegan,0.4970044089548509,1.2120267260579063,2
15037,230.58,92.6,61.43,1589.0,Breakfast,Paleo,0.4997426297281628,1.673292374412721,1
15038,217.0,87.6,58.25,1772.0,Breakfast,Vegan,0.498091986342639,1.4236957581667478,2
15039,308.19,123.38,82.28,1259.0,Lunch,Vegan,0.4997405545646181,2.6436683094064706,2
15040,190.95,77.54,50.24,1471.0,Snack,Vegan,0.5004848897858621,1.3755543728933832,1
15041,189.24,75.87,50.46,3174.0,Breakfast,Low-Carb,0.4997821178148398,0.5970254957507083,3
15042,347.21,138.08,92.4,1147.0,Lunch,Keto,0.500887202642854,3.456320400500626,1
15043,277.98,110.81,74.82,1998.0,Dinner,Paleo,0.4989454979493301,1.7524909062154042,2
15044,333.29,134.27,88.71,1767.0,Lunch,Balanced,0.4995671936536724,2.538665154093401,2
15045,317.83,127.6,84.95,2214.0,Snack,Vegan,0.4992871926386439,1.6851558372952984,2
15046,226.96,91.19,60.1,2016.0,Breakfast,Vegan,0.5006010476978219,1.1743721828718607,1
15047,235.93,93.58,63.12,2642.0,Snack,Vegetarian,0.5003499247131679,0.9619654605263156,2
15048,234.01,93.15,62.05,1324.0,Breakfast,Paleo,0.5013363040881801,2.001504082509669,2
15049,230.38,91.31,61.42,1564.0,Lunch,Paleo,0.5009513247877186,1.4839915488379651,3
15050,376.39,149.42,100.79,1889.0,Dinner,Balanced,0.5001278921055691,2.227157549560292,2
15051,209.77,83.99,56.43,1077.0,Dinner,Vegan,0.4985887540034821,1.989812840559109,2
15052,213.44,86.08,57.26,3250.0,Breakfast,Vegan,0.498278297206756,0.7122290253185504,3
15053,244.55,97.95,65.37,1406.0,Dinner,Balanced,0.4995072332038012,1.905271347986773,1
15054,365.08,145.45,96.37,1839.0,Breakfast,Balanced,0.5019230438742718,2.36427178153446,2
15055,317.8,126.62,84.55,2129.0,Lunch,Balanced,0.5007425264808184,1.6105316713304505,2
15056,352.89,141.79,94.11,1586.0,Dinner,Vegetarian,0.4995417081016806,2.4488773747841104,2
15057,254.26,101.55,68.06,2166.0,Dinner,Vegan,0.4995824696185246,1.2632168180121903,3
15058,261.06,105.21,70.15,1567.0,Snack,Keto,0.4981039195203274,1.9824759751271903,2
15059,214.26,84.0,55.88,1873.0,Dinner,Balanced,0.505342107125168,1.4644351464435146,2
15060,230.54,92.32,61.42,1674.0,Snack,Paleo,0.5000271117328735,1.512203112203112,3
15061,302.8,121.12,80.96,1523.0,Dinner,Vegan,0.4996040126715945,2.2021818181818182,2
15062,386.32,155.17,102.76,1382.0,Dinner,Paleo,0.4999611751002976,3.2763935810810807,3
15063,213.88,85.25,57.19,2031.0,Dinner,Vegan,0.4999444843767348,1.1836989725076368,2
15064,312.9,124.39,83.18,1552.0,Breakfast,Vegan,0.5010849634475414,1.979156722354813,2
15065,215.0,85.38,57.14,1618.0,Snack,Low-Carb,0.5012297613913206,1.3359411672664685,2
15066,248.42,98.81,65.26,2337.0,Dinner,Vegan,0.5028083349356866,1.1019292963086875,3
15067,174.77,71.58,47.23,2356.0,Lunch,Keto,0.495636206370926,0.8197434722858452,2
15068,209.79,84.11,56.28,1687.0,Lunch,Low-Carb,0.4988704729745797,1.3006030616978506,2
15069,169.3,68.11,45.43,2599.0,Breakfast,Keto,0.4984873133064901,0.6722266087643112,3
15070,245.3,99.04,66.35,2061.0,Dinner,Paleo,0.4969334163919149,1.469000296647879,2
15071,288.9,116.67,77.26,1545.0,Dinner,Vegetarian,0.4986149584487534,2.380048959608323,3
15072,210.13,83.67,55.52,1921.0,Snack,Balanced,0.5018389377149407,1.4224753485209112,2
15073,262.6,104.96,69.77,2307.0,Snack,Keto,0.5006267366323988,1.21862301172646,3
15074,243.53,97.63,65.34,2231.0,Breakfast,Paleo,0.4988579914989502,1.0528415830906934,3
15075,309.25,122.37,81.63,2307.0,Lunch,Paleo,0.5026105682302988,1.4110931734317345,3
15076,294.39,117.75,78.52,3220.0,Snack,Balanced,0.4999745248891833,0.9182718552600796,2
15077,310.3,124.05,82.69,1859.0,Dinner,Low-Carb,0.5001591708608524,2.149168399168399,2
15078,215.3,85.42,56.86,2792.0,Lunch,Balanced,0.5022687242654349,0.790852698824183,3
15079,286.64,114.2,75.81,1714.0,Breakfast,Keto,0.5016341084593005,1.895435684647303,2
15080,275.91,109.83,73.03,1837.0,Snack,Keto,0.5016021052344528,1.7508369201339071,2
15081,205.9,83.07,55.11,3292.0,Breakfast,Low-Carb,0.4985864505076065,0.6630747126436781,2
15082,277.24,110.26,72.91,1816.0,Dinner,Paleo,0.5026584292377356,1.588531911828267,2
15083,275.9,109.64,73.31,1522.0,Breakfast,Vegan,0.5011921251617885,2.2937238493723853,2
15084,270.95,107.56,71.69,1966.0,Lunch,Low-Carb,0.5019335417390297,1.6840457178644122,2
15085,282.91,113.06,74.71,3108.0,Snack,Paleo,0.5015534488336946,1.0269779271505133,3
15086,238.22,95.53,63.75,2266.0,Dinner,Vegan,0.4992167648984937,1.0804116715675187,3
15087,202.34,81.46,54.08,1855.0,Dinner,Paleo,0.4990135148466015,1.348229063224098,2
15088,329.2,131.37,87.87,3167.0,Dinner,Paleo,0.5000930458659152,1.096394591887832,3
15089,299.18,119.63,79.73,1857.0,Snack,Paleo,0.5001316443846356,1.677134445534838,2
15090,214.71,85.68,56.95,1665.0,Dinner,Vegetarian,0.5010413567390657,1.5153873363990098,1
15091,305.13,122.27,80.84,3191.0,Lunch,Keto,0.5007960084688736,0.9908427876823338,2
15092,216.23,86.42,56.89,2232.0,Snack,Vegan,0.5020985597436448,1.0061706834322972,3
15093,208.3,82.84,55.24,1741.0,Lunch,Paleo,0.5014081794766868,1.1869895400487176,2
15094,216.48,86.08,57.3,2876.0,Snack,Vegan,0.5017092135300184,0.8473274928634708,2
15095,400.93,161.35,107.37,2230.0,Dinner,Vegetarian,0.4987544511654668,2.1562207670720297,2
15096,220.51,87.82,58.58,1298.0,Snack,Keto,0.5010053733513581,1.715569447157648,2
15097,321.01,127.88,85.21,2114.0,Lunch,Vegan,0.5010985580206443,1.6371783382409422,1
15098,284.71,114.27,76.29,1809.0,Snack,Keto,0.4989375824195082,1.8735858337432365,2
15099,295.28,118.64,79.13,3122.0,Dinner,Vegetarian,0.4988153810418734,0.9639259018524536,2
15100,313.39,125.93,83.28,2541.0,Breakfast,Low-Carb,0.5000638263922131,1.3881172839506173,2
15101,185.29,73.72,49.08,1468.0,Breakfast,Keto,0.5015428757037679,1.4907987866531849,2
15102,286.79,114.79,77.03,2089.0,Lunch,Low-Carb,0.4988541435647224,1.6950679267572355,2
15103,271.17,108.58,72.04,1316.0,Lunch,Vegan,0.5004613908164772,2.28493265993266,1
15104,396.62,158.65,105.39,2836.0,Breakfast,Vegan,0.5005316144990362,1.4561725562184489,3
15105,285.74,114.36,75.48,1840.0,Breakfast,Paleo,0.5013598161177688,1.6179966044142613,1
15106,234.87,93.92,62.77,1350.0,Snack,Vegetarian,0.4996994824715838,2.061909989023052,2
15107,269.8,108.48,71.61,3168.0,Breakfast,Keto,0.5001830729371851,0.9371922246220302,2
15108,183.22,72.33,48.57,2106.0,Dinner,Paleo,0.5022030657904655,0.9571258435887258,2
15109,251.76,101.13,67.41,2873.0,Snack,Low-Carb,0.4989669267930137,0.950559263088636,3
15110,306.44,124.26,82.18,1809.0,Dinner,Low-Carb,0.4977867301272731,1.7279933249895705,1
15111,283.29,112.76,75.42,3051.0,Dinner,Keto,0.5007379649842244,1.0078655702538435,3
15112,322.83,128.58,85.55,1897.0,Breakfast,Balanced,0.5013686184524712,1.7394480519480522,1
15113,196.05,78.11,52.0,2609.0,Snack,Vegetarian,0.5012015543511606,0.7877168212989109,2
15114,243.78,97.37,65.04,2512.0,Lunch,Paleo,0.5000717963445404,1.0403889304412866,3
15115,205.14,82.18,54.53,2044.0,Lunch,Vegetarian,0.5003262095667815,1.1660045402951191,1
15116,207.83,83.89,56.14,1953.0,Lunch,Paleo,0.4971593287643379,1.1825486326473076,2
15117,259.11,103.63,69.32,1785.0,Snack,Vegetarian,0.499527674423088,1.7944588744588743,2
15118,308.03,124.38,82.3,1788.0,Snack,Vegetarian,0.4987653521377624,1.945261182358461,1
15119,220.43,88.0,58.89,1269.0,Breakfast,Paleo,0.4999177878700254,2.2374777523518943,2
15120,285.92,113.96,75.6,1919.0,Snack,Paleo,0.5016316361977613,1.5088044485634846,2
15121,277.4,111.0,74.5,1684.0,Lunch,Low-Carb,0.498898430825952,1.7132273498996755,2
15122,208.02,82.81,55.46,1582.0,Breakfast,Vegetarian,0.500511290497215,1.4243206054351565,1
15123,315.04,125.61,83.4,2449.0,Snack,Vegetarian,0.5014165207703326,1.4222146739130437,3
15124,213.8,85.68,56.84,2864.0,Lunch,Low-Carb,0.5002690876757845,0.7792633015006821,3
15125,246.68,98.16,65.13,1901.0,Snack,Vegetarian,0.5020121799209373,1.5504659611435792,2
15126,215.01,86.2,57.45,3007.0,Snack,Keto,0.4994744147419405,0.7641843971631206,2
15127,271.49,109.34,72.27,906.0,Breakfast,Balanced,0.4995790684301323,2.689129365469749,2
15128,298.67,119.86,80.1,1627.0,Lunch,Low-Carb,0.4988183814748937,1.9028417209080808,1
15129,199.96,79.74,53.58,2007.0,Dinner,Balanced,0.4995815167830508,1.089790897908979,2
15130,256.21,102.56,68.65,1504.0,Snack,Low-Carb,0.4992084484127564,1.8337207223314855,2
15131,261.29,105.5,69.84,2823.0,Snack,Vegan,0.498711659954574,1.0416666666666667,2
15132,318.33,127.84,84.57,1857.0,Breakfast,Balanced,0.5001630129506917,1.8635568513119536,1
15133,250.27,100.28,67.17,3220.0,Dinner,Vegetarian,0.4988613316191017,0.8584881431384299,2
15134,250.71,100.63,67.25,992.0,Snack,Vegetarian,0.4987740039092613,2.34350256171402,2
15135,264.07,105.38,70.16,1317.0,Breakfast,Balanced,0.5007870133318162,2.0703339882121807,2
15136,287.48,115.76,76.51,1494.0,Breakfast,Balanced,0.499628511220699,2.14251341847122,1
15137,169.5,67.32,45.29,1289.0,Snack,Paleo,0.5004096273498218,1.276208530805687,3
15138,224.79,89.28,60.07,2609.0,Dinner,Paleo,0.5003923401839825,0.8691588785046729,2
15139,284.27,114.73,75.7,2130.0,Lunch,Keto,0.4993105870987572,1.4788605310647074,2
15140,175.85,71.03,46.99,2229.0,Snack,Vegan,0.4987131583985025,0.8447906755470981,3
15141,198.31,79.62,52.89,1904.0,Dinner,Vegan,0.4996063562444496,1.1049125728559537,2
15142,357.11,141.46,94.62,1710.0,Snack,Low-Carb,0.5019361458399219,2.534671205877083,2
15143,356.02,142.31,95.3,2563.0,Breakfast,Paleo,0.4994984251250429,1.506882676831851,3
15144,345.13,137.36,92.4,1785.0,Breakfast,Keto,0.4999058503164877,2.297758447641352,2
15145,234.43,93.61,62.77,1714.0,Lunch,Paleo,0.49956048990725,1.5459950454170108,1
15146,260.37,105.51,69.35,1737.0,Breakfast,Keto,0.4988719481527253,1.7439669421487605,2
15147,188.68,75.54,50.31,2372.0,Dinner,Balanced,0.4999238244119576,0.8878702397743301,3
15148,283.55,113.08,76.12,2390.0,Breakfast,Keto,0.4992956506427188,1.279330240977486,3
15149,237.33,95.04,63.29,2055.0,Snack,Vegetarian,0.4998815222027392,1.2006063668519456,2
15150,280.63,112.39,74.59,1172.0,Breakfast,Vegetarian,0.5003677470257066,2.768908598176891,1
15151,200.74,80.22,53.57,1743.0,Snack,Paleo,0.499984433084055,1.2713153724247226,3
15152,229.54,92.82,61.58,1723.0,Dinner,Keto,0.498009394356877,1.5923829130211014,2
15153,228.07,90.78,60.83,1946.0,Lunch,Keto,0.5004635547241437,1.3109025270758123,2
15154,206.89,82.92,54.57,2867.0,Dinner,Vegan,0.5014390712385708,0.7713488372093024,2
15155,277.4,110.96,73.84,1533.0,Lunch,Balanced,0.5002705139765554,1.9559316058522829,3
15156,206.29,82.08,54.56,1353.0,Snack,Low-Carb,0.5017634324909396,1.6195737963693764,3
15157,224.34,89.74,59.71,1583.0,Lunch,Low-Carb,0.5002815393792753,1.4909453397574348,2
