workout_id,max_bpm,avg_bpm,resting_bpm,session_duration_hours,calories_burned,workout_type,cal_balance
17907,179.37,144.47,64.93,1.26,1106.78,Cardio,413.22
17908,171.11,136.23,64.8,0.66,797.87,Hiit,2185.13
17909,165.19,129.31,73.09,0.83,547.8,Yoga,729.2
17910,187.93,147.61,74.08,1.03,1112.4,Strength,21.59999999999991
17911,185.97,146.28,71.87,1.0,660.0,Yoga,1912.0
17912,179.79,161.88,62.08,1.35,1784.97,Hiit,777.03
17913,160.79,124.35,49.96,1.79,2092.69,Strength,-413.69000000000005
17914,179.35,149.41,58.11,1.13,1084.8,Cardio,656.2
17915,189.9,159.96,71.95,1.48,1062.94,Yoga,1688.06
17916,186.82,142.67,50.86,1.5,1624.05,Strength,-437.05
17917,165.01,136.44,58.01,1.35,1460.43,Strength,327.56999999999994
17918,193.26,133.81,74.17,0.93,1126.32,Hiit,1103.68
17919,192.27,135.6,72.05,1.44,1900.8,Hiit,-259.79999999999995
17920,183.98,155.59,49.86,1.13,814.96,Yoga,761.04
17921,183.08,149.85,61.71,0.57,375.86,Yoga,2289.14
17922,176.45,139.26,64.93,1.16,1150.49,Strength,-24.49000000000001
17923,176.99,150.17,60.08,1.44,1557.79,Strength,323.21000000000004
17924,188.16,152.3,64.93,1.58,1848.6,Strength,403.4000000000001
17925,160.66,161.7,61.22,1.41,1862.75,Hiit,-70.75
17926,191.18,154.58,53.11,1.03,742.22,Yoga,1197.78
17927,185.03,132.55,53.78,1.63,2327.31,Hiit,-578.31
17928,183.13,130.54,53.97,1.69,2416.7,Hiit,-240.69999999999985
17929,177.09,151.07,52.0,1.36,1642.61,Hiit,614.3900000000001
17930,173.95,149.61,64.17,1.09,1044.66,Cardio,515.3399999999999
17931,192.87,143.96,57.86,1.01,1332.09,Hiit,-172.08999999999992
17932,180.61,152.86,60.81,1.67,1953.9,Strength,-124.90000000000008
17933,185.28,161.16,54.04,1.63,1697.81,Cardio,170.19000000000003
17934,198.78,131.77,60.07,1.25,1348.88,Strength,245.1199999999999
17935,162.21,160.83,71.02,1.26,1209.6,Cardio,1005.4
17936,177.2,155.79,72.81,1.17,842.4,Yoga,1391.6
17937,193.85,144.89,63.04,1.24,892.8,Yoga,2343.2
17938,182.18,139.24,73.72,1.81,2588.3,Hiit,-138.30000000000018
17939,197.16,139.07,66.28,1.28,921.6,Yoga,600.4
17940,186.0,136.42,60.86,1.09,1315.3,Hiit,35.700000000000045
17941,195.31,128.91,62.11,1.23,811.06,Yoga,804.94
17942,198.16,156.7,59.9,0.77,931.7,Hiit,2439.3
17943,173.99,129.76,70.89,0.74,732.6,Strength,697.4
17944,172.54,169.52,61.89,1.42,1363.2,Cardio,359.79999999999995
17945,177.87,122.1,52.31,1.19,1145.26,Cardio,1118.74
17946,172.94,165.56,74.0,1.45,1043.13,Yoga,1122.87
17947,199.37,154.77,73.91,1.47,1453.98,Strength,-108.98000000000002
17948,192.97,166.81,62.15,1.06,1146.71,Strength,2146.29
17949,180.0,153.62,62.07,1.15,1104.92,Cardio,1040.08
17950,164.1,165.12,68.08,1.83,2139.45,Strength,-405.4499999999998
17951,188.82,130.95,73.1,1.26,1361.93,Strength,2001.07
17952,159.87,129.06,65.98,1.01,999.9,Strength,2519.1
17953,196.18,134.06,54.11,1.96,2804.96,Hiit,-351.96000000000004
17954,173.3,165.92,73.76,1.44,1555.2,Strength,343.79999999999995
17955,174.5,141.21,56.14,1.36,1196.8,Cardio,1692.2
17956,166.07,162.99,64.03,1.33,1438.79,Strength,-222.79
17957,171.74,142.47,55.89,1.03,1112.4,Strength,1865.6
17958,160.93,164.8,65.24,1.34,1770.27,Hiit,1546.73
17959,179.03,128.76,67.19,1.01,727.2,Yoga,623.8
17960,198.21,146.35,62.84,1.34,964.0,Yoga,318.0
17961,181.07,138.5,56.86,1.05,1135.89,Strength,624.1099999999999
17962,164.85,157.9,65.06,1.14,1231.2,Strength,914.8
17963,171.73,133.56,57.01,1.24,1634.07,Hiit,1354.93
17964,178.05,139.5,54.05,1.4,926.52,Yoga,1044.48
17965,183.04,133.63,59.25,1.32,951.98,Yoga,1028.02
17966,197.94,143.0,71.01,1.04,1122.26,Strength,673.74
17967,182.42,163.92,71.16,0.59,582.51,Strength,1380.49
17968,184.34,144.16,58.9,1.03,742.22,Yoga,1346.78
17969,165.66,158.72,65.14,1.29,1238.4,Cardio,115.59999999999992
17970,194.4,125.82,72.92,1.02,1230.83,Hiit,163.17000000000007
17971,181.86,131.27,67.87,1.41,1706.1,Hiit,520.9000000000001
17972,172.65,139.87,50.26,1.37,905.02,Yoga,1249.98
17973,180.21,120.89,72.15,1.14,751.72,Yoga,2451.28
17974,170.95,142.91,54.76,1.57,2243.37,Hiit,-39.36999999999989
17975,182.07,154.99,56.97,1.25,900.0,Yoga,774.0
17976,161.88,126.62,55.95,1.82,2600.6,Hiit,-173.5999999999999
17977,164.77,128.43,73.12,0.83,546.31,Yoga,866.69
17978,183.24,141.22,70.0,0.58,702.44,Hiit,822.56
17979,162.82,133.44,72.0,1.57,1223.66,Yoga,1080.34
17980,188.04,151.88,67.09,1.08,1306.8,Hiit,1229.2
17981,190.83,133.96,73.15,1.2,1153.92,Cardio,1216.08
17982,189.84,160.23,72.06,1.47,1057.52,Yoga,1427.48
17983,171.8,127.88,69.12,1.36,1642.61,Hiit,105.3900000000001
17984,186.91,124.46,74.01,1.51,1766.7,Strength,588.3
17985,180.88,129.58,71.1,1.7,1985.94,Strength,-416.94000000000005
17986,197.21,120.65,60.07,1.19,1572.11,Hiit,862.8900000000001
17987,178.79,166.89,57.09,1.19,1570.8,Hiit,399.2000000000001
17988,169.9,158.56,63.11,1.92,2745.6,Hiit,-563.5999999999999
17989,164.1,161.75,69.64,1.02,734.4,Yoga,1183.6
17990,171.45,156.98,73.99,0.61,537.78,Cardio,1276.22
17991,197.95,121.07,66.95,1.7,1329.06,Yoga,1279.94
17992,168.85,139.91,63.93,1.19,1568.18,Hiit,430.82
17993,176.51,145.85,50.84,1.37,1653.18,Hiit,-60.180000000000064
17994,182.63,161.22,66.92,0.93,1124.28,Hiit,441.72
17995,177.1,137.25,66.06,1.36,976.75,Yoga,1176.25
17996,183.89,150.7,68.79,0.88,1066.74,Hiit,181.26
17997,163.93,131.08,56.0,1.59,2271.95,Hiit,-702.9499999999998
17998,183.18,157.84,64.03,0.83,819.46,Strength,1727.54
17999,170.28,134.36,67.12,1.27,1373.89,Strength,381.1099999999999
18000,160.03,146.66,70.01,1.14,1504.8,Hiit,574.2
18001,180.84,129.21,71.14,1.7,2425.39,Hiit,-796.3899999999999
18002,172.95,168.71,61.71,1.42,1020.7,Yoga,876.3
18003,198.85,145.81,55.99,1.14,1094.4,Cardio,614.5999999999999
18004,184.8,142.36,71.87,1.31,863.03,Yoga,1063.97
18005,189.58,164.0,55.96,0.59,583.57,Strength,892.43
18006,161.04,155.75,69.05,1.29,1704.22,Hiit,481.78
18007,195.18,140.12,64.09,1.16,1021.73,Cardio,1235.27
18008,184.07,148.31,58.84,1.96,2800.64,Hiit,-1230.64
18009,179.84,126.83,52.77,0.72,634.18,Cardio,1516.8200000000002
18010,181.27,165.95,66.08,1.27,912.88,Yoga,1382.12
18011,178.18,137.92,70.12,0.6,727.98,Hiit,908.02
18012,195.24,127.59,63.09,1.45,957.87,Yoga,1308.13
18013,190.4,128.72,71.99,1.26,1109.81,Cardio,247.19000000000003
18014,167.99,148.83,68.02,1.24,1092.19,Cardio,2118.81
18015,183.82,158.39,64.01,1.55,1208.07,Yoga,392.93000000000006
18016,160.95,147.28,54.1,1.76,2516.8,Hiit,-1058.8000000000002
18017,194.09,133.83,60.28,1.92,2244.67,Strength,-436.6700000000001
18018,165.92,162.6,59.14,1.39,1334.4,Cardio,829.5999999999999
18019,195.04,155.54,59.07,1.03,741.6,Yoga,806.4
18020,184.03,125.33,50.81,1.54,1604.06,Cardio,299.94000000000005
18021,174.14,144.84,62.02,1.76,2059.2,Strength,-199.19999999999985
18022,178.92,132.14,73.08,1.38,1325.9,Cardio,443.0999999999999
18023,181.85,139.18,74.04,1.79,2092.69,Strength,349.30999999999995
18024,189.71,131.22,61.09,1.95,1522.17,Yoga,258.8299999999999
18025,191.95,133.69,50.05,0.88,773.7,Cardio,1857.3
18026,187.04,168.2,73.89,1.36,1467.58,Strength,777.4200000000001
18027,198.07,142.97,70.89,1.01,1092.62,Strength,673.3800000000001
18028,195.87,140.05,62.07,1.83,2614.89,Hiit,-867.8899999999999
18029,190.11,147.21,58.06,0.82,992.2,Hiit,1583.8
18030,170.1,154.17,58.94,1.35,1461.64,Strength,165.3599999999999
18031,178.13,132.54,71.84,0.97,1172.63,Hiit,341.3699999999999
18032,184.22,123.2,65.24,1.15,1392.76,Hiit,1424.24
18033,190.54,156.12,74.07,1.19,786.83,Yoga,2214.17
18034,183.21,158.76,73.08,1.92,1501.06,Yoga,933.94
18035,171.6,120.35,57.85,1.07,1411.22,Hiit,51.77999999999997
18036,166.3,132.83,58.08,0.92,808.86,Cardio,1145.14
18037,164.86,122.11,68.25,1.14,1506.05,Hiit,22.950000000000045
18038,184.88,143.17,72.2,1.3,857.22,Yoga,690.78
18039,176.42,146.93,63.92,1.04,1258.4,Hiit,164.5999999999999
18040,191.74,121.4,56.99,1.46,1400.43,Cardio,-155.43000000000006
18041,192.59,129.94,59.07,1.21,796.42,Yoga,1691.58
18042,176.85,149.56,60.34,1.46,1579.43,Strength,508.57
18043,187.2,141.23,56.08,1.31,943.99,Yoga,1072.01
18044,184.97,124.88,49.81,1.87,2676.16,Hiit,-904.16
18045,197.22,133.16,52.97,1.42,1363.2,Cardio,602.8
18046,167.65,124.0,74.07,0.81,535.57,Yoga,1937.43
18047,193.87,129.47,56.11,1.28,921.6,Yoga,1611.4
18048,180.89,152.96,60.83,1.66,2375.63,Hiit,-460.6300000000001
18049,183.37,130.8,68.89,1.47,1411.2,Cardio,266.79999999999995
18050,187.64,158.18,68.03,0.65,787.22,Hiit,466.78
18051,173.96,144.0,54.79,0.83,820.21,Strength,564.79
18052,194.67,119.8,60.17,1.18,1133.74,Cardio,630.26
18053,185.99,160.16,65.95,1.33,1609.3,Hiit,409.7000000000001
18054,167.95,137.44,67.92,1.46,1925.59,Hiit,34.41000000000008
18055,190.75,121.87,61.83,1.14,1233.25,Strength,761.75
18056,187.93,145.28,51.85,1.35,1783.48,Hiit,-293.48
18057,175.18,151.97,71.98,1.15,1242.0,Strength,114.0
18058,168.91,151.31,57.87,0.98,647.39,Yoga,1202.61
18059,181.21,139.5,57.25,1.06,1143.85,Strength,832.1500000000001
18060,162.2,144.9,69.96,1.8,2106.0,Strength,99.0
18061,189.25,134.23,69.01,1.47,1061.05,Yoga,1161.95
18062,198.57,147.49,61.92,1.17,841.7,Yoga,1286.3
18063,170.84,168.34,68.21,0.96,1159.49,Hiit,828.51
18064,165.66,162.7,58.83,1.39,1502.45,Strength,560.55
18065,166.21,146.63,66.02,0.75,661.2,Cardio,1633.8
18066,171.9,144.4,63.29,1.37,904.2,Yoga,1036.8
18067,182.01,129.29,54.01,1.12,1111.82,Strength,475.18000000000006
18068,189.17,140.59,60.89,1.37,903.38,Yoga,1795.62
18069,199.02,139.21,71.82,1.08,948.67,Cardio,1125.33
18070,188.08,145.16,51.83,1.36,1305.6,Cardio,188.4000000000001
18071,173.08,132.9,49.89,1.17,1263.6,Strength,1429.4
18072,183.09,157.87,64.17,0.84,832.36,Strength,2068.64
18073,160.95,149.2,50.05,1.22,876.2,Yoga,907.8
18074,194.01,152.82,72.29,1.18,1133.74,Cardio,982.26
18075,187.21,147.79,58.29,1.52,2171.93,Hiit,212.07000000000016
18076,172.33,131.77,62.09,1.01,1333.2,Hiit,746.8
18077,171.1,121.17,56.04,1.47,1938.78,Hiit,223.22000000000003
18078,167.04,133.87,59.22,1.37,905.02,Yoga,979.98
18079,167.0,122.14,54.0,1.11,798.53,Yoga,1123.47
18080,176.84,150.5,52.22,1.37,904.2,Yoga,1791.8
18081,186.86,123.82,74.3,1.51,1768.06,Strength,645.94
18082,178.19,124.93,55.92,1.88,2688.4,Hiit,-791.4000000000001
18083,178.21,153.49,70.05,1.71,1335.85,Yoga,1323.15
18084,185.1,153.68,55.16,1.03,742.22,Yoga,846.78
18085,180.32,159.89,73.39,1.4,1386.0,Strength,-80.0
18086,175.09,141.08,56.23,1.36,1195.71,Cardio,1841.29
18087,169.81,131.93,67.08,0.85,842.26,Strength,611.74
18088,164.27,150.93,50.9,1.66,1940.71,Strength,455.29
18089,161.02,163.06,59.13,1.1,1332.21,Hiit,1344.79
18090,193.05,132.8,58.93,1.06,698.96,Yoga,2271.04
18091,176.76,121.68,57.96,1.24,819.14,Yoga,952.86
18092,188.12,145.06,52.22,1.36,979.2,Yoga,719.8
18093,162.01,138.87,52.99,1.42,1527.21,Strength,420.79
18094,193.93,150.05,65.15,1.31,1727.76,Hiit,-23.75999999999999
18095,160.25,140.94,57.84,0.9,593.46,Yoga,1205.54
18096,197.93,153.02,53.17,1.23,1183.75,Cardio,427.25
18097,187.79,138.97,53.08,1.26,1205.57,Cardio,553.4300000000001
18098,195.86,149.88,55.86,0.95,940.5,Strength,1135.5
18099,191.82,128.44,59.86,1.04,685.78,Yoga,2263.2200000000003
18100,168.28,143.07,50.82,0.93,1125.3,Hiit,754.7
18101,176.35,144.78,60.0,1.98,2831.4,Hiit,-442.4000000000001
18102,192.42,149.01,73.87,1.08,1069.2,Strength,502.8
18103,176.21,139.47,65.09,1.19,784.69,Yoga,487.31
18104,176.98,148.21,61.23,1.07,1412.4,Hiit,475.5999999999999
18105,185.18,119.73,70.23,1.35,1456.78,Strength,290.22
18106,172.88,130.74,62.95,1.16,1255.93,Strength,327.06999999999994
18107,187.97,140.81,64.8,1.03,987.98,Cardio,1076.02
18108,179.45,136.3,69.15,1.19,1178.1,Strength,1496.9
18109,188.68,134.73,69.2,1.47,1056.64,Yoga,931.36
18110,191.04,155.06,53.07,1.01,725.99,Yoga,1176.01
18111,183.81,160.15,63.94,0.51,336.91,Yoga,1177.09
18112,171.07,136.81,69.91,0.52,343.51,Yoga,2790.49
18113,194.16,120.82,58.08,1.68,2406.1,Hiit,-701.0999999999999
18114,167.94,148.55,68.03,1.72,1784.67,Cardio,483.3299999999999
18115,163.28,130.48,60.76,1.17,842.4,Yoga,1023.6
18116,181.1,163.62,66.64,1.03,1112.4,Strength,879.5999999999999
18117,179.97,120.72,71.73,1.13,1367.3,Hiit,1832.7
18118,197.86,120.77,66.93,1.7,1766.64,Cardio,635.3599999999999
18119,178.19,125.73,58.98,1.55,1612.0,Cardio,758.0
18120,177.06,126.24,72.83,1.16,1254.89,Strength,767.1099999999999
18121,164.9,135.38,57.75,1.35,1296.0,Cardio,396.0
18122,197.81,138.27,73.73,1.43,1545.69,Strength,-1.6900000000000546
18123,186.79,123.78,73.79,1.51,2157.64,Hiit,86.36000000000013
18124,174.31,131.42,65.82,0.54,357.05,Yoga,1774.95
18125,187.2,148.91,51.96,1.21,1307.89,Strength,484.1099999999999
18126,194.08,152.92,70.96,1.07,1026.34,Cardio,538.6600000000001
18127,163.05,153.16,65.16,1.25,901.5,Yoga,1778.5
18128,177.08,149.7,60.22,1.44,1383.55,Cardio,555.45
18129,190.24,143.53,49.93,1.21,871.2,Yoga,1720.8
18130,160.89,140.15,64.9,0.51,448.8,Cardio,1462.2
18131,163.52,139.01,72.75,1.04,1258.4,Hiit,-24.40000000000009
18132,167.06,145.32,61.07,0.83,546.8,Yoga,577.2
18133,188.87,138.71,55.13,1.38,1820.08,Hiit,1049.92
18134,197.89,155.71,55.99,1.49,1073.69,Yoga,1833.31
18135,194.18,150.48,73.94,1.61,2302.3,Hiit,-126.30000000000018
18136,171.75,138.0,52.81,1.27,1539.49,Hiit,1416.51
18137,169.86,121.13,58.0,1.2,792.72,Yoga,1019.28
18138,185.5,125.47,59.8,1.86,1934.4,Cardio,394.5999999999999
18139,170.0,126.95,69.91,1.12,739.2,Yoga,1036.8
18140,194.74,136.68,59.93,1.98,2314.82,Strength,-37.82000000000016
18141,189.74,135.72,65.91,1.69,2412.98,Hiit,79.01999999999998
18142,197.18,146.77,73.92,1.14,1232.23,Strength,861.77
18143,197.22,168.28,64.91,0.77,932.55,Hiit,2051.45
18144,176.62,156.52,73.18,1.18,1556.3,Hiit,416.7000000000001
18145,189.02,149.69,66.87,1.81,2119.33,Strength,-536.3299999999999
18146,196.02,140.16,61.24,1.89,2211.3,Strength,-507.3000000000002
18147,159.98,162.1,66.06,0.8,967.12,Hiit,1717.88
18148,182.83,149.57,61.88,0.57,376.2,Yoga,2124.8
18149,194.11,161.22,73.24,1.29,848.3,Yoga,477.7000000000001
18150,198.89,164.06,56.02,0.81,803.36,Strength,976.64
18151,178.08,128.07,58.03,1.0,658.8,Yoga,796.2
18152,173.96,122.59,70.0,1.39,999.13,Yoga,1963.87
18153,176.88,157.8,57.05,1.44,1382.4,Cardio,-18.40000000000009
18154,191.3,165.68,52.95,1.35,971.19,Yoga,924.81
18155,190.04,147.86,58.04,1.25,1650.0,Hiit,141.0
18156,198.87,155.13,74.01,1.47,970.2,Yoga,448.8
18157,160.36,162.05,66.16,0.79,956.77,Hiit,1548.23
18158,192.13,148.84,73.96,1.07,1058.34,Strength,582.6600000000001
18159,169.17,150.44,58.36,0.99,869.62,Cardio,798.38
18160,173.9,141.47,60.92,1.19,1047.2,Cardio,791.8
18161,189.84,128.7,62.92,0.83,547.8,Yoga,2262.2
18162,176.63,148.38,60.84,1.06,1145.75,Strength,856.25
18163,190.93,124.55,72.03,1.37,1811.41,Hiit,-254.41000000000008
18164,164.85,152.25,63.0,1.39,1331.06,Cardio,725.94
18165,197.81,134.92,65.16,1.32,1426.79,Strength,82.21000000000004
18166,187.73,157.07,60.05,1.38,1668.28,Hiit,851.72
18167,161.79,127.12,55.98,1.83,2141.1,Strength,250.9000000000001
18168,161.78,135.36,61.75,1.29,1704.22,Hiit,856.78
18169,176.18,152.13,64.79,1.77,1839.38,Cardio,597.6199999999999
18170,178.13,153.24,69.92,1.7,1989.0,Strength,293.0
18171,166.37,138.83,67.92,0.98,646.21,Yoga,1330.79
18172,198.77,147.67,64.01,0.76,753.08,Strength,1940.92
18173,176.16,156.72,61.04,1.0,960.8,Cardio,1235.2
18174,172.65,168.89,51.89,1.12,982.91,Cardio,521.09
18175,197.77,125.19,59.21,1.43,1371.66,Cardio,823.3399999999999
18176,160.85,164.6,64.93,1.35,972.0,Yoga,2274.0
18177,164.81,135.91,57.92,1.35,1293.84,Cardio,373.1600000000001
18178,180.99,165.67,66.02,1.25,1200.0,Cardio,1050.0
18179,194.59,130.88,60.16,1.47,970.2,Yoga,250.79999999999995
18180,163.02,132.06,67.02,0.55,545.0,Strength,710.0
18181,169.01,119.95,71.99,1.39,1001.63,Yoga,452.37
18182,185.78,159.51,66.08,1.34,1180.27,Cardio,629.73
18183,161.81,147.42,58.76,1.33,1752.67,Hiit,-494.6700000000001
18184,188.0,157.83,65.34,1.68,2402.4,Hiit,210.5999999999999
18185,160.86,119.83,59.21,0.66,580.8,Cardio,1229.2
18186,176.12,149.34,69.97,1.89,2206.2,Strength,135.80000000000018
18187,195.23,168.46,50.11,1.41,1395.9,Strength,1033.1
18188,187.75,144.75,72.18,1.35,1782.0,Hiit,926.0
18189,174.75,141.18,55.6,1.36,1346.4,Strength,1635.6
18190,198.88,137.89,67.85,0.92,911.63,Strength,1042.37
18191,176.61,123.58,72.13,1.52,1779.77,Strength,415.23
18192,195.4,137.56,60.11,1.99,1549.81,Yoga,834.19
18193,167.22,128.42,53.06,1.47,1456.62,Strength,570.3800000000001
18194,165.26,133.55,57.98,1.13,1120.73,Strength,2228.27
18195,182.94,141.73,73.82,1.37,900.91,Yoga,505.09
18196,197.96,146.2,62.86,1.35,969.57,Yoga,305.42999999999995
18197,178.69,146.09,58.92,1.69,1974.26,Strength,287.74
18198,170.72,121.12,66.06,0.94,828.7,Cardio,1063.3
18199,187.45,139.86,50.99,1.77,1839.38,Cardio,664.6199999999999
18200,199.49,130.46,52.97,0.76,669.41,Cardio,1368.59
18201,178.26,149.74,56.23,1.13,1220.4,Strength,445.5999999999999
18202,189.84,131.85,60.02,1.13,1364.81,Hiit,60.190000000000055
18203,166.26,145.53,65.79,0.74,731.93,Strength,1724.0700000000002
18204,181.03,130.85,53.87,1.49,1968.44,Hiit,109.55999999999996
18205,176.05,169.02,53.87,1.27,915.92,Yoga,728.08
18206,187.49,151.76,68.09,1.01,1090.8,Strength,677.2
18207,185.2,135.92,65.07,1.37,987.22,Yoga,1447.78
18208,177.63,152.97,70.06,1.7,1772.08,Cardio,665.9200000000001
18209,199.07,149.7,55.03,0.9,1089.99,Hiit,1237.01
18210,170.87,154.98,55.03,1.19,1570.8,Hiit,-107.79999999999995
18211,178.81,136.68,68.21,1.14,822.17,Yoga,1254.83
18212,189.11,133.23,74.0,1.15,1516.74,Hiit,-154.74
18213,196.99,134.19,50.11,0.89,586.87,Yoga,2320.13
18214,190.15,136.83,52.06,1.27,1219.2,Cardio,952.8
18215,161.69,133.8,65.95,1.18,1131.86,Cardio,1731.14
18216,168.5,160.26,53.0,0.94,620.4,Yoga,851.6
18217,193.64,137.35,54.88,1.79,2092.69,Strength,-21.69000000000005
18218,161.23,143.01,58.02,1.7,1772.08,Cardio,636.9200000000001
18219,182.09,138.18,68.12,1.72,1791.55,Cardio,738.45
18220,170.05,154.23,59.12,1.34,1285.33,Cardio,421.6700000000001
18221,172.15,137.64,52.98,1.26,1527.37,Hiit,1586.63
18222,195.07,130.62,71.23,1.42,1365.47,Cardio,271.53
18223,181.22,164.14,67.13,1.03,1363.0,Hiit,378.0
18224,173.93,149.96,65.93,1.34,1180.27,Cardio,1665.73
18225,182.19,140.16,49.9,0.72,870.41,Hiit,1117.59
18226,197.41,134.87,65.05,1.32,950.4,Yoga,685.6
18227,188.52,126.91,60.17,1.23,1328.4,Strength,711.5999999999999
18228,182.89,151.76,74.14,1.39,1333.29,Cardio,1432.71
18229,172.94,128.16,63.06,0.99,950.4,Cardio,750.6
18230,183.03,161.12,67.45,0.93,818.4,Cardio,768.6
18231,165.86,129.6,62.08,1.4,1852.62,Hiit,254.3800000000001
18232,176.7,127.94,51.12,1.41,1395.9,Strength,265.0999999999999
18233,198.75,133.11,57.94,1.67,1304.6,Yoga,580.4000000000001
18234,198.9,119.4,50.02,1.94,2271.55,Strength,-412.5500000000002
18235,164.29,128.71,58.16,1.87,2189.58,Strength,328.4200000000001
18236,186.14,136.36,60.9,1.09,717.44,Yoga,432.56
18237,171.39,148.5,70.82,1.33,1754.14,Hiit,-340.1400000000001
18238,166.13,122.97,52.92,1.06,763.2,Yoga,996.8
18239,170.02,121.85,61.09,0.95,1149.5,Hiit,648.5
18240,177.03,121.97,57.86,1.25,1509.75,Hiit,278.25
18241,195.48,153.96,49.76,0.77,932.55,Hiit,271.45000000000005
18242,196.86,147.16,70.05,1.9,2721.18,Hiit,-466.17999999999984
18243,173.94,150.05,49.9,1.26,1660.43,Hiit,139.56999999999994
18244,184.92,153.7,55.0,1.03,1359.6,Hiit,304.4000000000001
18245,187.91,166.77,55.05,1.08,1069.2,Strength,357.79999999999995
18246,181.4,164.62,67.06,1.01,1328.76,Hiit,605.24
18247,174.71,147.95,54.04,1.14,1383.16,Hiit,236.83999999999992
18248,198.75,132.49,72.94,1.36,1796.7,Hiit,1346.3
18249,161.25,130.79,60.24,0.68,448.8,Yoga,1633.2
18250,185.85,139.83,52.97,1.4,1009.68,Yoga,1790.3200000000002
18251,183.74,127.88,53.06,1.14,1003.2,Cardio,499.8
18252,189.96,160.9,58.28,1.66,1939.21,Strength,10.789999999999964
18253,198.11,134.74,65.19,1.33,1755.6,Hiit,22.40000000000009
18254,173.71,162.34,68.97,1.88,2201.29,Strength,321.71000000000004
18255,164.14,165.17,67.84,1.82,1898.62,Cardio,-50.61999999999989
18256,189.18,135.04,69.02,1.47,1412.38,Cardio,890.6199999999999
18257,171.67,138.85,49.94,1.13,814.96,Yoga,1840.04
18258,189.88,160.92,58.11,1.67,1735.46,Cardio,44.53999999999997
18259,176.9,122.37,71.96,1.07,1408.87,Hiit,328.1300000000001
18260,176.96,145.95,51.08,1.36,1345.18,Strength,330.81999999999994
18261,160.97,159.82,70.81,0.9,892.62,Strength,645.38
18262,181.99,125.25,64.21,1.6,1664.0,Cardio,157.0
18263,175.05,126.87,67.61,0.87,862.08,Strength,1133.92
18264,181.0,136.01,52.84,1.4,1386.0,Strength,125.0
18265,187.01,148.57,51.85,1.19,856.09,Yoga,1003.91
18266,178.2,152.9,51.15,0.66,799.33,Hiit,2557.67
18267,172.92,126.06,61.0,1.42,1024.1,Yoga,622.9000000000001
18268,164.35,132.11,74.19,1.38,1214.4,Cardio,-22.40000000000009
18269,175.9,146.94,63.83,1.06,698.96,Yoga,626.04
18270,159.64,152.12,63.17,1.8,2574.0,Hiit,-888.0
18271,198.89,156.9,73.04,0.7,616.0,Cardio,2707.0
18272,173.22,155.96,54.17,1.37,1317.39,Cardio,62.6099999999999
18273,183.76,139.2,62.89,0.61,738.1,Hiit,659.9
18274,192.02,145.06,65.77,1.15,1104.92,Cardio,919.08
18275,183.94,127.4,50.22,1.38,1821.6,Hiit,32.40000000000009
18276,168.13,131.6,51.19,1.34,964.0,Yoga,1167.0
18277,197.93,156.3,55.71,1.49,1071.01,Yoga,1895.99
18278,168.29,142.05,55.92,1.55,1616.96,Cardio,749.04
18279,179.37,122.49,51.98,1.96,2293.2,Strength,-303.1999999999998
18280,186.99,124.65,71.75,0.52,456.77,Cardio,1366.23
18281,193.75,149.49,73.93,1.59,1653.6,Cardio,700.4000000000001
18282,190.99,122.78,61.12,0.68,598.4,Cardio,1086.6
18283,166.16,166.91,58.19,1.32,950.4,Yoga,880.6
18284,167.14,122.15,53.8,1.11,1196.8,Strength,802.2
18285,183.28,127.93,71.31,1.65,2355.87,Hiit,125.13000000000012
18286,172.22,125.74,56.16,0.82,811.8,Strength,1246.2
18287,160.98,133.37,63.05,1.76,1831.81,Cardio,-25.809999999999945
18288,180.08,138.72,65.2,0.76,920.44,Hiit,910.56
18289,168.98,151.45,69.88,1.1,1054.24,Cardio,1084.76
18290,187.32,158.77,64.95,1.08,1163.48,Strength,464.52
18291,167.09,128.19,53.09,1.44,1743.98,Hiit,235.02
18292,198.83,154.96,63.94,1.47,1293.6,Cardio,169.4000000000001
18293,197.4,132.77,53.0,1.42,1364.34,Cardio,773.6600000000001
18294,161.13,142.84,58.0,1.7,1984.41,Strength,330.5899999999999
18295,194.94,131.15,71.08,1.41,1522.8,Strength,169.20000000000005
18296,190.17,128.38,62.72,0.84,1019.17,Hiit,1962.83
18297,195.9,149.35,63.92,1.19,1572.11,Hiit,569.8900000000001
18298,161.87,153.26,55.28,1.84,2633.22,Hiit,-843.2199999999998
18299,164.02,130.84,56.14,1.6,1664.0,Cardio,21.0
18300,179.2,123.91,54.15,1.04,998.4,Cardio,653.6
18301,183.96,165.89,55.15,1.05,754.74,Yoga,2274.26
18302,196.88,147.03,69.97,1.9,1974.48,Cardio,320.52
18303,164.94,146.72,61.94,1.16,1252.8,Strength,335.20000000000005
18304,185.04,139.08,60.84,1.69,1975.78,Strength,326.22
18305,174.15,142.05,60.9,1.21,1464.1,Hiit,395.9000000000001
18306,183.01,134.73,54.91,1.3,936.0,Yoga,1237.0
18307,173.18,168.97,51.88,1.13,1118.7,Strength,318.29999999999995
18308,194.49,128.1,68.98,1.45,1278.32,Cardio,723.6800000000001
18309,178.09,133.16,71.96,0.96,635.33,Yoga,829.67
18310,163.83,150.98,51.09,1.66,2370.15,Hiit,-47.15000000000009
18311,178.81,131.42,73.13,1.38,1490.4,Strength,218.5999999999999
