user_id,age,gender,weight_kg,height_m,bmi,fat_percentage,lean_mass_kg
14341,39,Male,64,1.69,22.57,27.56025343669056,46.68741666005294
14342,33,Female,67,1.75,22.02,24.828809321597603,50.68793387444674
14343,56,Female,88,1.71,30.29,31.29340938088603,60.85342731134924
14344,42,Female,73,1.88,20.87,25.728579594935315,54.78259969077572
14345,49,Female,58,1.79,18.25,18.0370592178408,47.94012406348492
14346,31,Male,63,1.64,23.79,25.94808613066084,47.37841449360319
14347,51,Female,50,1.78,15.9,22.679449217457503,38.94636142916665
14348,45,Female,56,1.6,21.95,21.16998966555968,44.294582806922016
14349,36,Male,53,1.71,18.24,18.63500808972625,43.408223184131046
14350,19,Female,77,1.62,29.47,30.1673758607103,54.00855150932666
14351,26,Female,111,1.9,30.79,30.43632992483405,77.32697565555446
14352,47,Female,71,1.64,26.46,28.69210783876067,50.75695764037016
14353,30,Female,89,1.66,32.54,34.31659533669907,58.90487730204828
14354,22,Female,70,1.62,26.93,28.64731645297018,50.43207673104068
14355,18,Female,72,1.94,19.15,20.905028302354868,57.01956509683238
14356,31,Female,64,1.7,22.38,24.89891065678444,48.58289469612614
14357,53,Female,50,1.61,19.55,21.702568387153345,39.681138341390685
14358,56,Male,55,1.92,15.15,16.6136388788769,46.57962132225936
14359,29,Female,60,1.55,25.18,27.28632277057145,43.98450335608133
14360,49,Female,85,1.68,30.17,32.37514595147757,57.58256322231686
14361,19,Female,57,1.87,16.56,18.54773484323884,47.16086152576471
14362,42,Male,41,1.65,15.36,17.71673384274261,34.41909023358076
14363,53,Male,65,1.74,21.76,22.440774401386378,51.0882619018068
14364,53,Male,73,1.55,30.46,31.10215936459644,50.426329561051865
14365,45,Male,80,1.76,26.03,31.743132966885653,55.0355118888001
14366,30,Male,70,1.56,28.87,27.66521327384992,50.815187675120434
14367,51,Male,69,1.55,29.05,29.57948755284132,49.15351768811676
14368,41,Male,63,1.59,25.09,27.513363385539723,45.9855222682136
14369,18,Female,50,1.53,21.47,23.39214756251639,38.51076742032301
14370,43,Female,127,1.69,44.57,35.0,82.75150000000001
14371,33,Male,64,1.63,24.29,21.760851358280537,50.48772261850157
14372,19,Male,110,1.91,30.22,29.833869004955176,77.35114280893741
14373,35,Male,64,1.74,21.27,24.29412185749429,48.75458552377368
14374,20,Female,55,1.78,17.45,19.70068608512337,44.3894607321438
14375,55,Female,86,1.78,27.29,28.967844823253856,61.407298150297045
14376,43,Female,82,1.85,24.13,25.99365268553052,61.11444161228889
14377,47,Male,88,1.84,26.07,30.365582710322432,61.46630014159838
14378,34,Male,68,1.5,30.34,24.82431755371904,51.31492083783139
14379,54,Male,70,1.62,26.93,26.36750880848051,52.04344477416598
14380,19,Male,74,1.58,29.84,30.525051652130173,51.75188902432823
14381,39,Male,59,1.83,17.76,20.57463482398659,47.23426467017517
14382,44,Male,94,1.84,28.05,28.11054076784057,68.27341943278182
14383,37,Male,80,1.71,27.65,25.982323181707866,59.850693475271015
14384,41,Male,81,1.87,23.18,26.997551005840563,59.16848490976623
14385,58,Female,54,1.57,22.27,24.759990995981045,41.299240942306
14386,34,Male,75,1.94,19.99,22.543018634295485,58.27863277955607
14387,53,Female,73,1.55,30.58,31.472730625133543,50.3401320827769
14388,31,Male,84,1.64,31.52,27.97248763461851,61.05772223213389
14389,25,Female,49,1.98,12.67,13.223208496842249,43.11071001876877
14390,44,Female,52,1.88,14.75,20.49523722980596,41.43788235582513
14391,41,Male,66,1.69,23.11,23.42456586635478,50.54744407161922
14392,54,Male,42,1.69,15.04,18.11294830167459,35.186866114770424
14393,32,Male,62,1.63,23.43,23.513576168721485,47.61279883497088
14394,29,Male,72,1.55,30.06,26.10157080090265,53.3694455675881
14395,42,Female,58,1.6,22.77,23.94862075849784,44.33034895987161
14396,28,Female,72,1.68,25.69,28.130255582260578,52.11993865174463
14397,18,Male,72,1.54,30.5,31.718797201660948,49.38779398403863
14398,54,Female,114,1.92,31.18,32.402274141105295,77.69682610221356
14399,46,Female,57,1.6,22.3,21.420094405572613,44.8612681038586
14400,43,Female,80,1.78,25.35,26.958442517204176,58.67428312592988
14401,59,Female,54,1.75,17.67,21.70938279840579,42.35522390606246
14402,39,Female,62,1.53,26.56,29.973029418246668,43.53576761067605
14403,18,Female,92,1.74,30.61,32.985052234518804,62.09605059949488
14404,20,Male,92,1.94,24.47,23.70662737374505,70.27382552604344
14405,33,Male,77,1.68,27.44,27.45610490528984,56.18524675085302
14406,50,Male,57,1.58,23.19,23.44201849836384,44.32707128944734
14407,42,Male,55,1.73,18.56,21.436575805966555,43.64983848220498
14408,59,Female,42,1.65,15.45,20.630987327304087,33.382606730135905
14409,28,Male,87,1.76,28.18,24.540134494544,65.86891659971255
14410,23,Female,88,1.79,27.48,26.46949216781299,64.73625909545744
14411,33,Female,63,1.63,24.03,25.08346523823251,47.83420744538854
14412,27,Female,71,1.97,18.54,20.39388761442444,57.26863725018306
14413,40,Male,52,1.61,20.08,24.086841369282155,39.505207751425566
14414,42,Male,64,1.65,23.52,22.355580486362683,49.715721814581975
14415,58,Female,42,1.65,15.69,18.41879652854892,34.84333200265676
14416,29,Female,72,1.55,30.26,32.062690070452454,49.39721804977401
14417,48,Female,43,1.64,16.31,19.996018605020165,35.09774663797765
14418,26,Male,54,1.68,19.45,18.618333603253305,44.67039668517426
14419,26,Female,108,1.8,33.57,31.195459617830625,74.84557902772384
14420,38,Male,107,1.88,30.43,32.529260512109936,72.55803324527697
14421,49,Male,52,1.84,15.41,23.40605277817613,39.966721660347694
14422,18,Male,65,1.58,26.28,30.502706598652708,45.59022447128382
14423,37,Female,85,1.8,26.32,25.88635522194228,63.21152763120544
14424,43,Male,60,1.65,22.17,21.14351938642573,47.60565734641478
14425,23,Female,42,1.75,13.91,17.707709418033737,35.05651578791763
14426,45,Male,108,1.64,40.22,35.0,70.3105
14427,39,Female,70,1.55,29.36,28.895307847216856,50.15013937535795
14428,22,Male,55,1.62,21.04,22.85688064688273,42.59843050679136
14429,51,Female,64,1.51,28.47,32.475582175344684,43.83685205176623
14430,24,Female,73,1.76,23.61,27.681114299305097,52.89403300148825
14431,55,Female,84,1.79,26.48,30.571135074519145,58.91733477576306
14432,19,Male,65,1.52,28.31,28.41775346274299,46.82194746001981
14433,56,Female,75,1.67,27.06,27.743296935751303,54.53935947289492
14434,40,Female,63,1.62,24.34,27.10535736716804,46.57238717811634
14435,19,Female,73,1.77,23.58,22.7550692683308,57.05310583841087
14436,23,Male,60,1.62,23.02,22.511946077861204,46.81053337436405
14437,51,Male,78,1.59,31.23,30.182535332603912,55.11390660844247
14438,41,Female,120,1.67,43.07,35.0,78.0845
14439,28,Male,49,1.57,19.9,24.748868863761228,36.91067982232512
14440,29,Female,55,1.61,21.6,24.27155053752551,42.40035885403947
14441,35,Female,83,1.94,22.29,22.60857568377688,64.9314050013112
14442,39,Female,68,1.64,25.51,24.87309600312985,51.544568832252615
14443,50,Male,57,1.91,15.76,14.594724482983189,49.10803342228466
14444,36,Female,88,1.69,30.97,27.727463656741406,63.92505839561222
14445,35,Male,97,1.71,33.17,32.329781539551746,65.6401119066348
14446,47,Female,62,1.54,26.17,28.066046283060103,44.64940507210459
14447,56,Female,67,1.58,27.19,28.52620421903677,48.51641257611783
14448,25,Male,53,1.53,22.9,26.520913912616173,39.39213805144647
14449,27,Female,51,1.61,20.0,21.583910456769964,40.65874242816478
14450,46,Male,52,1.65,19.35,24.36942084367893,39.842189099549934
14451,45,Male,61,1.71,21.06,24.279617638840826,46.63618349623794
14452,18,Male,64,1.82,19.45,23.19437942110172,49.485861338984165
14453,32,Female,78,1.66,28.59,28.680063974260072,56.17871360747534
14454,27,Male,102,1.84,30.22,32.85970512187775,68.68452166031906
14455,38,Male,86,1.82,26.13,29.940456478461453,60.62952896353946
14456,37,Male,83,1.74,27.42,26.477738173089552,61.03082954251836
14457,38,Male,71,1.77,22.92,22.119230212077007,55.933968861686296
14458,23,Female,86,1.75,28.22,25.09528585076757,64.73265396776667
14459,46,Female,87,1.64,32.38,35.0,56.602
14460,56,Female,68,1.56,28.06,29.878624069560743,47.88588762289697
14461,18,Male,50,1.68,18.06,20.182333759986147,40.69104624915906
14462,35,Male,78,1.67,28.06,31.00193471404959,53.9978858927848
14463,48,Female,45,1.74,14.9,18.603999721850048,36.71773572547344
14464,26,Female,75,1.76,24.41,27.0204545020026,55.17983435103584
14465,34,Female,75,1.94,20.08,24.933019407403552,56.73562393188439
14466,34,Male,54,1.52,23.5,27.79371955282621,39.200789654770645
14467,54,Female,49,1.61,19.26,22.01571955220515,38.9297527995392
14468,30,Male,57,1.56,23.82,24.091918578774905,44.003914799884186
14469,21,Male,58,1.72,19.61,19.69234601915668,46.594500839685296
14470,45,Male,95,1.82,28.78,28.16029052755707,68.4919790110271
14471,31,Female,87,1.69,30.48,28.04017405542061,62.64102848475636
14472,32,Male,73,1.76,23.8,26.16021304006232,54.44207492556205
14473,56,Male,64,1.69,22.43,19.817114898036245,51.35713790780778
14474,28,Male,101,1.84,29.94,31.56760601145312,69.36991778618997
14475,22,Male,95,1.63,36.11,35.0,62.35450000000001
14476,52,Female,65,1.52,28.45,29.33749707910448,46.44646316990463
14477,55,Male,54,1.92,14.86,18.81526287833623,44.46488052153524
14478,53,Male,94,1.95,24.82,24.580757373867005,71.18822311480693
14479,38,Male,105,1.99,26.67,26.657347567548936,77.45717523391157
14480,23,Male,117,1.79,36.56,34.251584604601206,77.01769379417016
14481,31,Female,65,1.62,24.99,25.441797235322248,48.89526937307567
14482,39,Male,61,1.65,22.54,21.005627832020608,48.47094676227216
14483,20,Male,128,1.92,34.94,30.810352239152188,89.12318528074807
14484,18,Female,118,1.64,44.22,35.0,77.3045
14485,34,Female,92,1.76,29.77,30.52735425738535,64.06072663926496
14486,19,Female,82,1.96,21.5,24.458140120388588,62.38246788858311
14487,53,Male,67,1.54,28.47,33.45834874909055,44.93557708973916
14488,41,Female,61,1.64,22.98,22.03387600200815,48.18306463075896
14489,46,Female,59,1.7,20.55,23.41632773282071,45.47538459225107
14490,28,Female,87,1.93,23.5,22.361660052135846,67.97236662435506
14491,51,Male,62,1.62,23.99,27.80941124741988,45.45119467862445
14492,40,Male,72,1.6,28.13,34.676155471609334,47.04623282934696
14493,21,Male,62,1.84,18.43,20.051127211750703,49.87210684530991
14494,24,Female,40,1.64,15.11,16.95849560772944,33.75637153545798
14495,41,Male,66,1.69,23.21,25.821702404260257,49.16537564645631
14496,33,Female,92,1.76,29.72,30.576716914558343,63.91801673676613
14497,48,Male,128,1.61,49.73,35.0,83.78500000000001
14498,21,Female,93,1.73,31.12,33.10445056793262,62.31320429597076
14499,18,Male,92,1.74,30.42,30.748475436304176,63.773728970707495
14500,54,Male,77,1.9,21.56,23.816620637926107,59.2859058195659
14501,27,Female,54,1.79,17.14,19.280705832623383,44.33103635672324
14502,24,Female,57,1.58,23.02,26.67666640142409,42.13158748574172
14503,35,Male,68,1.65,25.33,27.9101344937438,49.71317125311427
14504,27,Male,109,1.79,34.27,35.0,71.37650000000001
14505,59,Male,96,1.71,33.08,32.21072071575821,65.57256985164709
14506,56,Female,125,1.86,36.26,35.0,81.54899999999999
14507,39,Female,72,1.6,28.25,29.18934740151204,51.217345024486335
14508,34,Female,76,1.6,29.83,28.96609394364551,54.24859405523793
14509,25,Female,76,1.79,23.89,23.80800328598291,58.32497348458008
14510,46,Male,60,1.71,20.66,19.952233909043503,48.35685549554682
14511,45,Male,73,1.74,24.28,28.08475961998255,52.87208472738883
14512,23,Female,40,1.64,14.92,18.614983942789927,32.65166844215268
14513,43,Male,48,1.61,18.7,21.814545812115657,37.90430819028632
14514,32,Male,83,1.74,27.71,27.461725275451347,60.85961249389633
14515,45,Male,51,1.87,14.61,17.548590574478403,42.13267021644153
14516,28,Female,87,1.78,27.46,28.76420806866807,61.982262559451925
14517,30,Male,90,1.66,32.67,33.13035263484353,60.20274352285036
14518,43,Female,54,1.73,18.2,19.812473345956057,43.67012701579233
14519,47,Female,86,1.99,21.75,26.59174867182013,63.21918604382851
14520,18,Male,64,1.59,25.36,27.46022871070285,46.512501350697335
14521,32,Female,74,1.76,24.06,24.09915567256149,56.56889927723992
14522,45,Female,79,1.95,20.92,22.45217696471772,61.67378365996
14523,42,Female,78,1.93,21.12,24.7017539200969,59.22960036645178
14524,52,Female,105,1.99,26.66,26.58843049905688,77.50793507909574
14525,55,Female,39,1.8,12.26,16.338141562097533,33.23049017153486
14526,26,Female,76,1.7,26.57,30.79051892995001,53.145960513691385
14527,22,Male,78,1.7,27.23,28.947220166202342,55.91853772919875
14528,42,Female,63,1.98,16.27,21.031802467396176,50.38171002580124
14529,24,Male,81,1.95,21.39,21.33439003504406,63.98660714549517
14530,53,Female,115,1.92,31.33,29.901936975593664,80.97027259949176
14531,47,Female,97,1.9,27.12,29.21477778806151,69.29873254548778
14532,49,Male,95,1.61,36.91,34.54409423974016,62.62821063141661
14533,36,Female,77,1.82,23.3,26.76044218687136,56.533614675954
14534,52,Male,51,1.74,17.06,21.380414112948685,40.61487806925071
14535,33,Male,64,1.78,20.31,22.408009200113497,49.93820527880696
14536,43,Male,70,1.66,25.7,27.748425257518537,51.168565232625376
14537,28,Male,125,2.01,31.07,32.18647814773142,85.13309533333798
14538,21,Male,96,1.72,32.5,31.941389635516124,65.4315480044148
14539,38,Female,42,1.75,13.87,20.39212898726211,33.809462819109775
14540,51,Male,80,1.51,35.33,34.072524832155835,53.10458124769847
14541,52,Female,104,1.62,39.97,35.0,68.185
14542,19,Male,48,1.68,17.35,20.5605724789485,38.893543714306816
14543,42,Female,79,1.93,21.4,27.123138095213875,58.08285893811455
14544,51,Male,63,1.54,26.76,30.61810688480372,44.02974937090356
14545,39,Female,57,1.7,20.02,23.092903351980137,44.50613683020909
14546,42,Male,50,1.64,18.67,19.84528980587228,40.24567998847153
14547,36,Female,85,1.88,24.2,23.12955409233446,65.7549794294171
14548,51,Female,47,1.86,13.87,22.60702477266694,37.12541021655167
14549,18,Female,63,1.63,23.81,23.0624190801058,48.66301993183309
14550,56,Female,50,1.7,17.53,20.05553953309803,40.50785811857923
14551,24,Male,88,1.95,23.15,24.1336667189452,66.79271982064066
14552,42,Female,71,1.69,25.15,28.83738109464234,51.11610915971841
14553,41,Female,76,1.97,19.72,22.39616674700799,59.38245320518948
14554,57,Male,62,1.52,26.97,27.64125553961035,45.0867336732688
14555,42,Female,61,1.88,17.38,21.01788631070045,48.52661065070564
14556,38,Male,123,1.62,47.02,35.0,80.21000000000001
14557,18,Male,60,1.59,23.88,23.0212052109011,46.4644005347001
14558,40,Female,58,1.56,23.84,31.699875833248328,39.62773204154932
14559,18,Female,127,1.93,34.24,30.93917928598778,88.0732646565798
14560,39,Female,58,1.99,14.77,19.2486696445314,47.23145312491359
14561,28,Male,126,2.0,31.52,30.75562511472301,87.28945898038018
14562,50,Female,100,1.67,36.09,34.948792372533056,65.47404047704548
14563,50,Male,57,1.91,15.66,20.34494964187812,45.51489577463085
14564,49,Female,67,1.75,21.98,24.98820672612568,50.48293687331742
14565,43,Male,48,1.76,15.67,18.48354591416484,39.56808681326439
14566,55,Male,79,1.66,28.96,29.09365280013805,56.57617443076985
14567,32,Female,87,1.88,24.71,25.90366044136146,64.70833333655904
14568,49,Male,56,1.6,21.98,25.799692214112618,41.74509316034024
14569,52,Female,53,1.74,17.75,20.81811824781674,42.5602614417985
14570,26,Female,53,1.53,22.91,24.953506521200328,40.23992980333238
14571,34,Male,51,1.78,16.35,19.591954984423,41.64332651356733
14572,23,Female,58,1.51,25.7,27.61936953302073,42.41504945364985
14573,42,Female,66,1.85,19.33,20.999873274306204,52.25858382904645
14574,35,Female,64,1.59,25.55,28.1606291852291,46.401049609260525
14575,24,Female,81,1.95,21.42,22.19579493150012,63.37152502829315
14576,39,Male,102,1.94,27.28,27.046726365589485,74.90112604044927
14577,47,Male,41,1.58,16.49,20.19202056470516,32.84896433556735
14578,45,Female,94,1.82,28.62,30.546764021142565,65.83472238435897
14579,25,Male,87,1.87,24.88,25.356919173046165,64.94694462753253
14580,47,Female,79,1.77,25.38,27.387288299328382,57.72710580203393
14581,55,Male,44,1.73,14.84,15.559374779896002,37.491637597726175
14582,57,Female,111,1.61,43.16,35.0,72.7155
14583,28,Female,68,1.7,23.63,25.29909988109332,51.01324469120138
14584,58,Male,122,1.89,34.36,30.03236755574156,85.86427853559395
14585,41,Male,94,2.0,23.62,26.511297421618863,69.43947506631233
14586,44,Male,125,1.86,36.26,35.0,81.5425
14587,46,Female,58,1.7,20.33,21.88170486388632,45.88668656295318
14588,26,Male,61,1.8,19.09,22.96700069139804,47.65261337230117
14589,18,Female,63,1.53,27.19,27.377457748790025,46.21698588867003
14590,37,Female,69,1.5,30.92,28.87193355320424,49.476683020391135
14591,43,Male,98,1.83,29.42,28.40766982109612,70.52560445923821
14592,18,Male,83,1.84,24.67,22.94986286576062,64.35227453451672
14593,53,Male,55,1.76,17.8,19.765618119894967,44.23321473050191
14594,22,Male,96,1.63,36.39,35.0,62.8485
14595,21,Male,63,1.54,26.88,25.836995634087486,47.286331583705824
14596,48,Female,84,1.68,29.84,30.39792152464723,58.62583069978964
14597,32,Female,74,1.76,24.03,27.91989794767553,53.64921995754511
14598,37,Female,68,1.92,18.58,20.09503540633188,54.74289124312203
14599,55,Female,88,1.71,30.1,29.0970821923998,62.40165796246895
14600,36,Female,70,1.65,25.88,31.19929751240352,48.470094902511725
14601,53,Male,67,1.54,28.26,28.223812581757382,48.11157842644802
14602,59,Male,70,1.68,24.96,24.719841055597005,53.03487197633192
14603,49,Male,55,1.55,23.13,23.70763236865365,42.39566869273917
14604,18,Male,72,1.79,22.78,22.725336256530287,56.395049599984205
14605,37,Male,88,1.79,27.65,26.354616130723542,65.23508103140509
14606,28,Female,62,1.6,24.59,27.917810995352497,45.38294619732607
14607,37,Male,61,1.55,25.44,26.92853372348422,44.66858733483409
14608,55,Female,71,1.62,27.24,28.127932840701664,51.38852801889831
14609,24,Male,86,1.74,28.65,26.638170969398587,63.64138668404672
14610,41,Male,71,1.64,26.45,26.777228771787584,52.08335717462749
14611,46,Male,40,1.76,12.96,17.060565984024308,33.28359487061105
14612,49,Female,58,1.58,23.39,23.59651066907132,44.604357071396166
14613,44,Female,58,1.72,19.63,27.546084431806683,42.08123416200668
14614,41,Male,65,1.71,22.35,27.57889144544249,47.31995232954788
14615,32,Male,49,1.62,18.94,21.887252774224848,38.829846645932825
14616,33,Female,50,1.62,19.25,24.455068364102704,38.16529946245532
14617,38,Male,59,1.83,17.73,18.03447019290151,48.65473849349367
14618,23,Female,77,1.73,26.02,28.84353702660463,55.41665336368031
14619,38,Male,45,1.68,16.04,18.11398767932405,37.06979777757
14620,48,Male,68,1.52,29.7,29.111787642455106,48.63640249851156
14621,33,Female,69,1.53,29.49,32.12691579914,46.85279002385366
14622,55,Female,125,1.8,38.69,35.0,81.47749999999999
14623,47,Female,68,1.69,24.03,22.89035990822542,52.91263503097572
14624,58,Male,61,1.73,20.44,24.769959337972946,46.01069286889575
14625,44,Female,94,1.84,27.89,27.62767616186952,68.34118540034662
14626,44,Female,61,1.55,25.54,25.35619082310873,45.808905691858165
14627,49,Female,106,1.64,39.7,35.0,69.407
14628,40,Female,69,1.99,17.57,24.589168311836616,52.45577452228645
14629,22,Male,78,1.71,26.99,24.95316376894224,59.226963153550784
14630,19,Male,117,1.81,35.98,35.0,76.6285
14631,33,Male,56,1.54,23.69,27.88069054430163,40.51662805221135
14632,26,Male,44,1.6,17.28,21.23849332869125,34.836214400719854
14633,23,Male,71,1.72,24.04,26.363806596859973,52.37006074831319
14634,30,Male,84,1.95,22.3,23.856522141656683,64.5620548760893
14635,49,Male,46,1.72,15.67,14.77124297622574,39.52057463192412
14636,27,Female,62,1.6,24.55,30.063062254838933,43.96235906660824
14637,35,Male,57,1.77,18.41,16.839879343291788,47.97507360685497
14638,41,Male,48,1.5,21.67,22.757617089844302,37.6556616687009
14639,43,Female,68,1.53,29.3,30.74969799327188,47.498782146414825
14640,26,Female,87,1.63,32.96,33.354986314526926,58.36770298573732
14641,45,Female,64,1.54,27.02,27.088926317659475,46.72141601564381
14642,52,Female,68,1.97,17.54,19.26653140314443,54.9471987270199
14643,47,Male,86,1.64,32.34,30.60942734220448,60.35592009775054
14644,43,Female,81,1.78,25.87,26.36157623038577,60.35405212157581
14645,50,Female,51,1.98,13.02,21.39648451992697,40.12709465257728
14646,50,Female,49,1.61,19.19,19.44048207873464,40.06224826224526
14647,57,Female,127,1.63,47.88,35.0,82.68
14648,21,Female,61,1.81,18.9,22.67592836818768,47.88679756158137
14649,29,Male,67,1.75,22.16,24.604687845673663,51.155719296710416
14650,35,Male,69,1.72,23.57,29.116376789133223,49.42006210261631
14651,34,Female,68,1.67,24.55,26.500420851875266,50.325161842721
14652,41,Male,62,1.64,23.25,22.09400402732589,48.706828682115855
14653,54,Male,48,1.6,18.77,18.44056193384362,39.181154046981526
14654,22,Female,40,1.56,16.69,19.660703192579827,32.62578843349333
14655,36,Female,73,1.74,24.36,22.326210707829844,57.28441960297549
14656,44,Male,62,1.55,26.01,28.168908132286447,44.88006619894743
14657,24,Male,87,1.74,28.85,24.474781298807144,65.97127853549195
14658,41,Female,72,1.83,21.76,25.05907366925495,54.60195892458084
14659,56,Female,44,1.73,15.03,21.48646493059785,35.31538807421708
14660,26,Female,111,1.9,30.79,29.665797098985216,78.18349994476803
14661,48,Male,84,1.82,25.43,28.80598882370834,59.95959621267284
14662,34,Male,55,1.56,22.8,26.27307697625787,40.90369689357213
14663,58,Male,74,1.68,26.39,25.117705515471684,55.7723329320767
14664,29,Female,60,1.55,25.27,24.202218228975667,46.01683331318887
14665,30,Female,76,1.62,29.2,28.827248980022585,54.53256183150671
14666,31,Female,60,1.66,21.96,27.51199873303537,43.8552407665136
14667,57,Female,122,1.89,34.37,33.698572047132174,81.4115233833264
14668,44,Female,78,1.96,20.42,26.748430502135,57.4658562710751
14669,18,Female,64,1.53,27.75,29.43586772829201,45.838460323701504
14670,54,Female,67,1.74,22.15,25.07289253307065,50.238625556576125
14671,53,Female,50,1.61,19.46,20.697230220139744,40.0082473539395
14672,56,Male,50,1.7,17.42,21.50857841422805,39.50473248411902
14673,38,Male,61,1.54,25.91,25.951116257069643,45.5030390600307
14674,28,Female,94,1.86,27.39,28.676445383575786,67.58620035452358
14675,29,Female,67,1.7,23.53,26.205560846150952,50.17283918070196
14676,35,Female,85,1.85,24.91,26.97200890617383,62.270968005705576
14677,18,Male,89,1.78,28.11,29.338883246093367,62.93079058102924
14678,59,Female,65,1.52,28.4,25.994939797845287,48.55471999863371
14679,36,Female,121,1.93,32.64,35.0,79.0205
14680,50,Female,80,1.77,25.54,23.80337575236525,60.97253872295733
14681,53,Male,53,1.74,17.57,20.758127182096185,42.14875215184304
14682,52,Female,85,1.74,28.23,28.780477628109868,60.8713257712545
14683,23,Male,88,1.91,24.19,23.778549433442905,67.26543012498664
14684,54,Male,48,1.76,15.5,18.559519803925323,39.09957454213546
14685,57,Male,59,1.58,23.74,28.37307754663609,42.45327693810879
14686,34,Male,63,1.59,25.11,22.789702829285424,49.02081767368668
14687,30,Female,61,1.76,19.8,21.50968189509267,48.138112093739664
14688,23,Male,71,1.72,24.2,27.92307429657743,51.59987111108022
14689,45,Female,63,1.61,24.64,23.55021632908826,48.82083185224424
14690,53,Male,47,1.76,15.41,23.05626579761157,36.71754996137975
14691,29,Female,86,1.62,32.91,33.704803359462424,57.26579085809636
14692,28,Male,67,1.67,24.11,24.10899529696433,51.021522461850886
14693,37,Male,75,1.77,24.15,26.633048284155727,55.50943566820778
14694,20,Female,120,1.73,40.32,35.0,78.4355
14695,30,Male,64,1.87,18.36,18.75358517161545,52.16832296130571
14696,25,Female,76,1.63,28.63,28.48570062043642,54.39377610809606
14697,21,Male,96,1.63,36.32,33.36347220454657,64.29758566983301
14698,57,Male,126,1.63,47.62,35.0,82.23150000000001
14699,59,Female,54,1.57,22.09,24.22887687637364,41.26495365312692
14700,24,Male,95,1.9,26.52,29.36793907266165,67.60900871964827
14701,50,Female,77,1.58,31.04,30.31122316300472,54.00880204867134
14702,29,Male,72,1.55,30.0,28.49051114228109,51.53688861975801
14703,27,Male,76,1.76,24.73,27.82432675725913,55.28656570393951
14704,54,Female,46,1.5,20.64,23.128626147350097,35.706753154555884
14705,28,Male,87,1.89,24.56,25.85026155957242,65.05898050763116
14706,23,Male,87,1.74,28.74,25.96069661760508,64.41419394268358
14707,34,Female,68,1.5,30.45,28.376581990504683,49.07636602010619
14708,38,Male,59,1.83,17.88,18.8679782488022,48.58996782679237
14709,22,Female,96,1.63,36.15,33.54921231863515,63.83262664671908
14710,56,Female,82,1.69,28.83,28.029994317916195,59.2529056780596
14711,44,Female,102,1.63,38.51,35.0,66.508
14712,32,Male,87,1.88,24.78,26.28207452635975,64.5695309223615
14713,43,Male,95,1.84,28.12,27.50533466401581,69.02217086639054
14714,33,Female,117,1.61,45.25,35.0,76.2385
14715,36,Female,58,1.64,21.59,26.479613393873056,42.70064054083853
14716,49,Male,78,1.73,26.37,29.72827979328055,55.458441587143
14717,19,Male,94,1.85,27.61,29.074852147132404,67.01007969138931
14718,27,Male,79,1.58,31.74,35.0,51.506
14719,55,Female,69,1.81,21.14,22.786138476715102,53.47059910487479
14720,34,Male,101,1.76,32.68,35.0,65.806
14721,30,Female,91,1.99,23.22,23.836151993522726,70.03265824195586
14722,25,Male,111,1.9,30.95,34.24961546452819,73.45632960302912
14723,44,Female,98,1.83,29.42,31.118029627235664,67.86251721124742
14724,28,Male,48,1.57,19.76,24.39055840669187,36.821798055941066
14725,25,Female,88,1.95,23.21,23.90485276554015,67.16157694913427
14726,21,Male,50,1.59,19.97,25.058914953534764,37.83025973145565
14727,53,Female,79,1.65,29.02,26.467133382004228,58.098317914878464
14728,43,Male,66,1.85,19.39,23.00863895014174,51.099166328790936
14729,43,Female,76,1.92,20.82,23.93959809229801,58.38396450435205
14730,59,Male,51,1.95,13.43,17.108328418846963,42.34106584365297
14731,50,Male,54,1.53,23.36,22.504851501338724,42.37434719906799
14732,18,Male,65,1.52,28.34,29.879811358753745,45.914699522288046
14733,54,Female,71,1.78,22.55,23.73070827317703,54.50203586798769
14734,45,Male,64,1.54,27.15,25.95088970165628,47.67281721007368
14735,37,Female,58,1.57,23.77,25.06744693117757,43.90298284302306
14736,52,Female,93,1.95,24.52,28.421309355899385,66.7399711565594
14737,21,Male,86,1.87,24.74,24.609180447677748,65.21305891275875
14738,18,Male,65,1.58,26.15,28.179040199489847,46.877540461792975
14739,24,Female,52,1.67,18.71,22.24692629440724,40.57155385957831
14740,39,Male,57,1.71,19.58,22.97565328862171,44.08873605759293
14741,55,Male,74,1.67,26.86,30.044735526745217,52.41048414336248
14742,20,Female,50,1.71,17.34,18.957192372458344,41.088703467163626
14743,48,Female,73,1.61,28.42,27.93242684579135,53.09218114270551
14744,32,Female,64,1.63,24.14,25.479797486645857,47.79725789206535
14745,53,Female,48,1.76,15.65,18.2592057476,39.63611113298876
14746,27,Male,62,1.6,24.43,25.70014276688721,46.47456069931204
14747,24,Female,57,1.58,23.0,26.16499540231533,42.39605963999053
14748,51,Female,74,1.63,28.19,29.29122030328912,52.96794687080612
14749,28,Female,62,1.6,24.25,26.14844365915308,45.839661020763685
14750,49,Female,64,1.79,20.16,21.894791102714475,50.44034390586699
14751,32,Male,102,1.75,33.48,32.32435145625396,69.38784245190281
14752,29,Male,81,1.99,20.48,22.34860035030666,62.967519975936334
14753,27,Male,66,1.67,23.96,26.660440058752112,49.00549395274184
14754,40,Female,71,1.63,26.98,27.477102533993605,51.98441290363339
14755,22,Male,98,1.88,27.85,28.584720723686857,70.29405939167503
